lat,long,time
43.655,-79.402,240
43.655,-79.401,420
43.655,-79.400,240
43.655,-79.399,360
43.655,-79.398,120
43.655,-79.397,180
43.655,-79.396,180
43.655,-79.395,180
43.655,-79.394,120
43.655,-79.393,120
43.655,-79.392,120
43.655,-79.391,120
43.655,-79.390,180
43.655,-79.389,180
43.655,-79.388,180
43.655,-79.387,120
43.655,-79.386,180
43.655,-79.385,180
43.655,-79.384,240
43.655,-79.383,300
43.655,-79.382,300
43.655,-79.381,240
43.655,-79.380,240
43.656,-79.402,360
43.656,-79.401,360
43.656,-79.400,240
43.656,-79.399,180
43.656,-79.398,180
43.656,-79.397,240
43.656,-79.396,180
43.656,-79.395,180
43.656,-79.394,180
43.656,-79.393,180
43.656,-79.392,120
43.656,-79.391,120
43.656,-79.390,180
43.656,-79.389,180
43.656,-79.388,240
43.656,-79.387,180
43.656,-79.386,180
43.656,-79.385,180
43.656,-79.384,300
43.656,-79.383,240
43.656,-79.382,300
43.656,-79.381,240
43.656,-79.380,240
43.657,-79.402,240
43.657,-79.401,300
43.657,-79.400,240
43.657,-79.399,240
43.657,-79.398,240
43.657,-79.397,240
43.657,-79.396,240
43.657,-79.395,180
43.657,-79.394,240
43.657,-79.393,180
43.657,-79.392,180
43.657,-79.391,180
43.657,-79.390,300
43.657,-79.389,240
43.657,-79.388,240
43.657,-79.387,240
43.657,-79.386,180
43.657,-79.385,240
43.657,-79.384,300
43.657,-79.383,300
43.657,-79.382,300
43.657,-79.381,240
43.657,-79.380,300
43.658,-79.402,240
43.658,-79.401,240
43.658,-79.400,240
43.658,-79.399,300
43.658,-79.398,240
43.658,-79.397,300
43.658,-79.396,240
43.658,-79.395,240
43.658,-79.394,240
43.658,-79.393,300
43.658,-79.392,360
43.658,-79.391,240
43.658,-79.390,300
43.658,-79.389,240
43.658,-79.388,240
43.658,-79.387,240
43.658,-79.386,360
43.658,-79.385,300
43.658,-79.384,300
43.658,-79.383,300
43.658,-79.382,300
43.658,-79.381,300
43.658,-79.380,360
