lat,long,time
43.717,-79.381,240
43.717,-79.371,120
43.717,-79.361,180
43.717,-79.351,180
43.717,-79.341,240
43.727,-79.461,240
43.727,-79.451,60
43.727,-79.441,360
43.727,-79.431,120
43.727,-79.421,180
43.727,-79.411,180
43.727,-79.401,120
43.727,-79.391,120
43.727,-79.381,180
43.727,-79.371,240
43.727,-79.361,420
43.727,-79.351,240
43.727,-79.341,180
43.737,-79.461,180
43.737,-79.451,180
43.737,-79.441,120
43.737,-79.431,120
43.737,-79.421,120
43.737,-79.411,180
43.737,-79.401,180
43.737,-79.391,300
43.737,-79.381,120
43.737,-79.371,240
43.737,-79.361,180
43.737,-79.351,180
43.737,-79.341,120
43.747,-79.461,120
43.747,-79.451,300
43.747,-79.441,180
43.747,-79.431,180
43.747,-79.421,240
43.747,-79.411,120
43.747,-79.401,180
43.747,-79.391,180
43.747,-79.381,180
43.747,-79.371,240
43.747,-79.361,240
43.747,-79.351,420
43.747,-79.341,300
43.757,-79.461,240
43.757,-79.451,240
43.757,-79.441,240
43.757,-79.431,240
43.757,-79.421,180
43.757,-79.411,60
43.757,-79.401,180
43.757,-79.391,300
43.757,-79.381,240
43.757,-79.371,180
43.757,-79.361,240
43.757,-79.351,120
43.757,-79.341,120
43.767,-79.461,240
43.767,-79.451,300
43.767,-79.441,180
43.767,-79.431,240
43.767,-79.421,180
43.767,-79.411,60
43.767,-79.401,120
43.767,-79.391,120
43.767,-79.381,180
43.767,-79.371,240
43.767,-79.361,180
43.767,-79.351,180
43.767,-79.341,360
43.777,-79.461,480
43.777,-79.451,300
43.777,-79.441,240
43.777,-79.431,180
43.777,-79.421,180
43.777,-79.411,120
43.777,-79.401,180
43.777,-79.391,180
43.777,-79.381,180
43.777,-79.371,180
43.777,-79.361,180
43.777,-79.351,180
43.777,-79.341,180
43.787,-79.461,240
43.787,-79.451,180
43.787,-79.441,240
43.787,-79.431,180
43.787,-79.421,120
43.787,-79.411,240
43.787,-79.401,180
43.787,-79.391,120
43.787,-79.381,120
43.787,-79.371,120
43.787,-79.361,180
43.787,-79.351,300
43.787,-79.341,300
43.797,-79.461,180
43.797,-79.451,240
43.797,-79.441,240
43.797,-79.431,120
43.797,-79.421,120
43.797,-79.411,180
43.797,-79.401,180
43.797,-79.391,180
43.797,-79.381,180
43.797,-79.371,120
43.797,-79.361,180
43.797,-79.351,180
43.797,-79.341,240
43.807,-79.461,240
43.807,-79.451,120
43.807,-79.441,180
43.807,-79.431,180
43.807,-79.421,240
43.807,-79.411,300
43.807,-79.401,120
43.807,-79.391,240
43.807,-79.381,120
43.807,-79.371,120
43.807,-79.361,180
43.807,-79.351,180
43.807,-79.341,300
43.817,-79.461,360
43.817,-79.451,180
43.817,-79.441,360
43.817,-79.431,240
43.817,-79.421,180
43.817,-79.411,240
43.817,-79.401,180
43.817,-79.391,420
43.817,-79.381,360
43.817,-79.371,240
43.817,-79.361,180
43.817,-79.351,120
43.817,-79.341,180
43.827,-79.461,300
43.827,-79.451,300
43.827,-79.441,420
43.827,-79.431,240
43.827,-79.421,240
43.827,-79.411,300
43.827,-79.401,300
43.827,-79.391,420
43.827,-79.381,360
43.827,-79.371,300
43.827,-79.361,300
43.827,-79.351,240
43.827,-79.341,300
43.837,-79.461,240
43.837,-79.451,300
43.837,-79.441,300
43.837,-79.431,240
43.837,-79.421,120
43.837,-79.411,180
43.837,-79.401,300
43.837,-79.391,120
43.837,-79.381,180
43.837,-79.371,240
43.837,-79.361,300
43.837,-79.351,360
43.837,-79.341,300
43.847,-79.461,120
43.847,-79.451,360
43.847,-79.441,240
43.847,-79.431,180
43.847,-79.421,120
43.847,-79.411,120
43.847,-79.401,180
43.847,-79.391,120
43.847,-79.381,120
43.847,-79.371,120
43.847,-79.361,120
43.847,-79.351,240
43.847,-79.341,240
