lat,long,time
43.879,-79.425,180
43.879,-79.421,180
43.879,-79.417,180
43.879,-79.413,180
43.879,-79.409,120
43.879,-79.405,240
43.879,-79.401,180
43.879,-79.397,180
43.879,-79.393,240
43.883,-79.493,420
43.883,-79.489,480
43.883,-79.485,480
43.883,-79.481,300
43.883,-79.477,300
43.883,-79.473,240
43.883,-79.469,180
43.883,-79.465,180
43.883,-79.461,240
43.883,-79.457,300
43.883,-79.453,300
43.883,-79.449,180
43.883,-79.445,180
43.883,-79.441,120
43.883,-79.437,180
43.883,-79.433,180
43.883,-79.429,180
43.883,-79.425,240
43.883,-79.421,240
43.883,-79.417,180
43.883,-79.413,240
43.883,-79.409,240
43.883,-79.405,240
43.883,-79.401,180
43.883,-79.397,120
43.883,-79.393,180
43.887,-79.493,420
43.887,-79.489,420
43.887,-79.485,480
43.887,-79.481,360
43.887,-79.477,360
43.887,-79.473,300
43.887,-79.469,240
43.887,-79.465,300
43.887,-79.461,240
43.887,-79.457,300
43.887,-79.453,240
43.887,-79.449,300
43.887,-79.445,240
43.887,-79.441,180
43.887,-79.437,180
43.887,-79.433,240
43.887,-79.429,120
43.887,-79.425,120
43.887,-79.421,120
43.887,-79.417,120
43.887,-79.413,180
43.887,-79.409,360
43.887,-79.405,300
43.887,-79.401,300
43.887,-79.397,240
43.887,-79.393,360
43.891,-79.493,360
43.891,-79.489,480
43.891,-79.485,540
43.891,-79.481,360
43.891,-79.477,420
43.891,-79.473,360
43.891,-79.469,240
43.891,-79.465,360
43.891,-79.461,300
43.891,-79.457,300
43.891,-79.453,300
43.891,-79.449,420
43.891,-79.445,360
43.891,-79.441,180
43.891,-79.437,240
43.891,-79.433,240
43.891,-79.429,180
43.891,-79.425,120
43.891,-79.421,120
43.891,-79.417,180
43.891,-79.413,300
43.891,-79.409,300
43.891,-79.405,360
43.891,-79.401,360
43.891,-79.397,300
43.891,-79.393,240
43.895,-79.493,360
43.895,-79.489,420
43.895,-79.485,420
43.895,-79.481,420
43.895,-79.477,360
43.895,-79.473,480
43.895,-79.469,360
43.895,-79.465,300
43.895,-79.461,360
43.895,-79.457,240
43.895,-79.453,240
43.895,-79.449,240
43.895,-79.445,180
43.895,-79.441,120
43.895,-79.437,120
43.895,-79.433,180
43.895,-79.429,300
43.895,-79.425,180
43.895,-79.421,240
43.895,-79.417,240
43.895,-79.413,300
43.895,-79.409,300
43.895,-79.405,420
43.895,-79.401,360
43.895,-79.397,360
43.895,-79.393,360
43.899,-79.493,360
43.899,-79.489,420
43.899,-79.485,420
43.899,-79.481,420
43.899,-79.477,420
43.899,-79.473,360
43.899,-79.469,360
43.899,-79.465,360
43.899,-79.461,300
43.899,-79.457,300
43.899,-79.453,240
43.899,-79.449,180
43.899,-79.445,120
43.899,-79.441,120
43.899,-79.437,120
43.899,-79.433,180
43.899,-79.429,300
43.899,-79.425,240
43.899,-79.421,240
43.899,-79.417,300
43.899,-79.413,360
43.899,-79.409,300
43.899,-79.405,360
43.899,-79.401,360
43.899,-79.397,360
43.899,-79.393,420
43.903,-79.493,360
43.903,-79.489,360
43.903,-79.485,540
43.903,-79.481,360
43.903,-79.477,360
43.903,-79.473,360
43.903,-79.469,300
43.903,-79.465,360
43.903,-79.461,300
43.903,-79.457,300
43.903,-79.453,240
43.903,-79.449,180
43.903,-79.445,120
43.903,-79.441,120
43.903,-79.437,180
43.903,-79.433,240
43.903,-79.429,300
43.903,-79.425,360
43.903,-79.421,300
43.903,-79.417,360
43.903,-79.413,420
43.903,-79.409,480
43.903,-79.405,480
43.903,-79.401,480
43.903,-79.397,480
43.903,-79.393,420
43.907,-79.493,360
43.907,-79.489,420
43.907,-79.485,480
43.907,-79.481,480
43.907,-79.477,420
43.907,-79.473,300
43.907,-79.469,420
43.907,-79.465,360
43.907,-79.461,360
43.907,-79.457,360
43.907,-79.453,300
43.907,-79.449,300
43.907,-79.445,180
43.907,-79.441,180
43.907,-79.437,240
43.907,-79.433,300
43.907,-79.429,360
43.907,-79.425,480
43.907,-79.421,420
43.907,-79.417,420
43.907,-79.413,420
43.907,-79.409,480
43.907,-79.405,420
43.907,-79.401,420
43.907,-79.397,420
43.907,-79.393,540
43.911,-79.493,420
43.911,-79.489,420
43.911,-79.485,420
43.911,-79.481,420
43.911,-79.477,360
43.911,-79.473,360
43.911,-79.469,360
43.911,-79.465,360
43.911,-79.461,360
43.911,-79.457,360
43.911,-79.453,360
43.911,-79.449,360
43.911,-79.445,360
43.911,-79.441,360
43.911,-79.437,360
43.911,-79.433,300
43.911,-79.429,360
43.911,-79.425,360
43.911,-79.421,420
43.911,-79.417,480
43.911,-79.413,480
43.911,-79.409,480
43.911,-79.405,480
43.911,-79.401,480
43.911,-79.397,480
43.911,-79.393,540
43.915,-79.493,360
43.915,-79.489,360
43.915,-79.485,420
43.915,-79.481,360
43.915,-79.477,300
43.915,-79.473,300
43.915,-79.469,300
43.915,-79.465,360
43.915,-79.461,360
43.915,-79.457,360
43.915,-79.453,360
43.915,-79.449,360
43.915,-79.445,360
43.915,-79.441,360
43.915,-79.437,420
43.915,-79.433,420
43.915,-79.429,480
43.915,-79.425,420
43.915,-79.421,480
43.915,-79.417,480
43.915,-79.413,480
43.915,-79.409,480
43.915,-79.405,480
43.915,-79.401,540
43.915,-79.397,540
43.915,-79.393,540
