lat,long,time
43.725,-79.437,180
43.725,-79.431,180
43.725,-79.425,180
43.725,-79.419,120
43.725,-79.413,180
43.725,-79.407,120
43.725,-79.401,120
43.725,-79.395,120
43.725,-79.389,120
43.725,-79.383,180
43.725,-79.377,240
43.725,-79.371,360
43.725,-79.365,420
43.725,-79.359,420
43.725,-79.353,480
43.725,-79.347,360
43.725,-79.341,240
43.725,-79.335,240
43.731,-79.461,120
43.731,-79.455,240
43.731,-79.449,240
43.731,-79.443,240
43.731,-79.437,180
43.731,-79.431,120
43.731,-79.425,120
43.731,-79.419,60
43.731,-79.413,120
43.731,-79.407,120
43.731,-79.401,120
43.731,-79.395,120
43.731,-79.389,240
43.731,-79.383,240
43.731,-79.377,300
43.731,-79.371,240
43.731,-79.365,300
43.731,-79.359,300
43.731,-79.353,180
43.731,-79.347,240
43.731,-79.341,360
43.731,-79.335,300
43.737,-79.461,240
43.737,-79.455,240
43.737,-79.449,180
43.737,-79.443,240
43.737,-79.437,180
43.737,-79.431,120
43.737,-79.425,120
43.737,-79.419,120
43.737,-79.413,180
43.737,-79.407,180
43.737,-79.401,180
43.737,-79.395,120
43.737,-79.389,360
43.737,-79.383,120
43.737,-79.377,180
43.737,-79.371,240
43.737,-79.365,300
43.737,-79.359,180
43.737,-79.353,180
43.737,-79.347,180
43.737,-79.341,180
43.737,-79.335,300
43.743,-79.461,180
43.743,-79.455,180
43.743,-79.449,300
43.743,-79.443,240
43.743,-79.437,180
43.743,-79.431,180
43.743,-79.425,180
43.743,-79.419,180
43.743,-79.413,240
43.743,-79.407,180
43.743,-79.401,180
43.743,-79.395,300
43.743,-79.389,240
43.743,-79.383,180
43.743,-79.377,240
43.743,-79.371,300
43.743,-79.365,240
43.743,-79.359,120
43.743,-79.353,180
43.743,-79.347,180
43.743,-79.341,240
43.743,-79.335,240
43.749,-79.461,180
43.749,-79.455,180
43.749,-79.449,240
43.749,-79.443,180
43.749,-79.437,120
43.749,-79.431,180
43.749,-79.425,360
43.749,-79.419,300
43.749,-79.413,300
43.749,-79.407,120
43.749,-79.401,240
43.749,-79.395,240
43.749,-79.389,240
43.749,-79.383,240
43.749,-79.377,360
43.749,-79.371,300
43.749,-79.365,120
43.749,-79.359,120
43.749,-79.353,180
43.749,-79.347,300
43.749,-79.341,420
43.749,-79.335,420
43.755,-79.461,180
43.755,-79.455,180
43.755,-79.449,240
43.755,-79.443,120
43.755,-79.437,120
43.755,-79.431,180
43.755,-79.425,180
43.755,-79.419,240
43.755,-79.413,180
43.755,-79.407,240
43.755,-79.401,240
43.755,-79.395,300
43.755,-79.389,300
43.755,-79.383,300
43.755,-79.377,360
43.755,-79.371,300
43.755,-79.365,300
43.755,-79.359,180
43.755,-79.353,180
43.755,-79.347,180
43.755,-79.341,240
43.755,-79.335,360
43.761,-79.461,120
43.761,-79.455,240
43.761,-79.449,240
43.761,-79.443,180
43.761,-79.437,180
43.761,-79.431,240
43.761,-79.425,180
43.761,-79.419,120
43.761,-79.413,120
43.761,-79.407,120
43.761,-79.401,180
43.761,-79.395,240
43.761,-79.389,180
43.761,-79.383,240
43.761,-79.377,240
43.761,-79.371,180
43.761,-79.365,180
43.761,-79.359,300
43.761,-79.353,240
43.761,-79.347,180
43.761,-79.341,240
43.761,-79.335,240
43.767,-79.461,240
43.767,-79.455,300
43.767,-79.449,360
43.767,-79.443,180
43.767,-79.437,180
43.767,-79.431,240
43.767,-79.425,180
43.767,-79.419,240
43.767,-79.413,120
43.767,-79.407,180
43.767,-79.401,120
43.767,-79.395,120
43.767,-79.389,120
43.767,-79.383,120
43.767,-79.377,180
43.767,-79.371,60
43.767,-79.365,240
